Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Year,Month,Day
Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,Finance,SMB,Site Analytics,131.98,2.0,0.0,35.6346,2023,12,2
Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,Finance,SMB,ContactMatcher,15.92,4.0,0.0,7.4824,2023,12,2
Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,Finance,SMB,Storage,52.29,9.0,0.0,16.2099,2023,12,2
Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,Finance,SMB,Marketing Suite - Gold,91.99,1.0,0.0,3.6796,2023,12,2
Japan,Aichi,APJ,JAPN,Toyota Motor,Manufacturing,Strategic,Data Smasher,20.8,2.0,0.2,6.5,2021,2,9
Mexico,Mexico City,AMER,LATAM,Tyson Foods,Consumer Products,Strategic,FinanceHub,23.68,2.0,0.2,8.88,2021,1,2
Mexico,Mexico City,AMER,LATAM,Tyson Foods,Consumer Products,Strategic,Marketing Suite,452.45,5.0,0.5,-244.323,2021,1,2
Mexico,Mexico City,AMER,LATAM,Tyson Foods,Consumer Products,Strategic,Site Analytics,62.982,3.0,0.4,-14.6958,2021,1,2
Mexico,Mexico City,AMER,LATAM,Tyson Foods,Consumer Products,Strategic,Big Ol Database,1188.0,9.0,0.7,-950.4,2021,1,2
Mexico,Mexico City,AMER,LATAM,Tyson Foods,Consumer Products,Strategic,Data Smasher,89.584,2.0,0.2,4.4792,2021,1,2
United States,New York City,AMER,NAMER,Allianz,Finance,SMB,Marketing Suite - Gold,93.06,6.0,0.0,26.0568,2022,10,29
United States,New York City,AMER,NAMER,Allianz,Finance,SMB,Site Analytics,302.376,3.0,0.2,22.6782,2022,10,29
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,Storage,5.584,2.0,0.2,1.8148,2021,12,24
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,Support,22.704,6.0,0.2,8.2302,2021,12,24
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,ContactMatcher,19.776,4.0,0.7,-13.8432,2021,12,24
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,SaaS Connector Pack,72.704,4.0,0.2,19.0848,2021,12,24
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,Big Ol Database,479.988,4.0,0.7,-383.9904,2021,12,24
Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,Energy,SMB,ChatBot Plugin,27.168,2.0,0.2,2.7168,2021,12,24
Brazil,São Paulo,AMER,LATAM,Wells Fargo,Finance,Strategic,ChatBot Plugin,2.2,1.0,0.0,0.968,2021,8,9
Brazil,São Paulo,AMER,LATAM,Wells Fargo,Finance,Strategic,ContactMatcher,622.45,5.0,0.0,136.939,2021,8,9
Brazil,São Paulo,AMER,LATAM,Wells Fargo,Finance,Strategic,Marketing Suite - Gold,21.98,1.0,0.0,0.2198,2021,8,9
South Africa,Johannesburg,EMEA,MEA,United Parcel Service,Transportation,SMB,FinanceHub,161.568,2.0,0.2,-28.2744,2021,2,28
South Africa,Johannesburg,EMEA,MEA,United Parcel Service,Transportation,SMB,FinanceHub,389.696,8.0,0.2,43.8408,2021,2,28
Sweden,Stockholm,EMEA,NOR,Carrefour,Retail,Strategic,ContactMatcher,18.648,7.0,0.7,-12.432,2020,9,13
Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,233.86,2.0,0.45,-102.048,2023,4,8
Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,620.6145,3.0,0.45,-248.2458,2023,4,8
Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,5.328,2.0,0.7,-3.552,2023,4,8
Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,Energy,Enterprise,SaaS Connector Pack,258.072,3.0,0.2,0.0,2023,4,8
Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,Energy,Enterprise,Data Smasher,617.976,3.0,0.2,-7.7247,2023,4,8
United States,Rochester,AMER,NAMER,Merck,Healthcare,Strategic,Support,10.56,2.0,0.0,4.752,2023,11,13
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,Support,25.92,5.0,0.2,9.396,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,SaaS Connector Pack,419.68,5.0,0.6,-356.728,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,SaaS Connector Pack,11.688,3.0,0.6,-4.6752,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,Site Analytics,31.984,2.0,0.2,11.1944,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,ContactMatcher,177.225,5.0,0.5,-120.513,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,SaaS Connector Pack,4.044,3.0,0.6,-2.8308,2022,6,5
Australia,Sydney,APJ,ANZ,Target,Retail,SMB,ChatBot Plugin,7.408,2.0,0.2,1.2038,2022,6,5
Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,Manufacturing,Enterprise,FinanceHub,2001.86,7.0,0.0,580.5394,2020,6,1
Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2.0,0.0,41.68,2020,6,1
Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,Manufacturing,Enterprise,Support,47.88,6.0,0.0,23.94,2020,6,1
Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,Manufacturing,Enterprise,OneView,1503.25,5.0,0.0,496.0725,2020,6,1
Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,Manufacturing,Enterprise,Support,25.92,4.0,0.0,12.4416,2020,6,1
United States,Los Angeles,AMER,NAMER,Cigna,Healthcare,SMB,FinanceHub,321.568,2.0,0.2,28.1372,2022,12,11
United States,Seattle,AMER,NAMER,Home Depot,Retail,SMB,Support,7.61,1.0,0.0,3.5767,2022,9,12
United States,Seattle,AMER,NAMER,Home Depot,Retail,SMB,Data Smasher,3347.37,13.0,0.0,636.0003,2022,9,12
United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,Marketing Suite - Gold,80.58,6.0,0.0,22.5624,2022,12,11
United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,SaaS Connector Pack - Gold,361.92,4.0,0.0,162.864,2022,12,11
Australia,Sydney,APJ,ANZ,AmerisourceBergen,Healthcare,Strategic,SaaS Connector Pack,12.132,9.0,0.6,-8.4924,2021,11,28
Australia,Sydney,APJ,ANZ,AmerisourceBergen,Healthcare,Strategic,Marketing Suite - Gold,82.368,2.0,0.2,-19.5624,2021,11,28
Australia,Sydney,APJ,ANZ,AmerisourceBergen,Healthcare,Strategic,Marketing Suite - Gold,53.92,5.0,0.2,4.044,2021,11,28
Australia,Sydney,APJ,ANZ,AmerisourceBergen,Healthcare,Strategic,Site Analytics,647.904,6.0,0.2,56.6916,2021,11,28
United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,Data Smasher,20.37,3.0,0.0,6.9258,2023,12,2
United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,Marketing Suite - Gold,221.55,3.0,0.0,6.6465,2023,12,2
United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,ContactMatcher,17.52,5.0,0.2,6.132,2023,12,2
Japan,Tokyo,APJ,JAPN,Pemex,Energy,Strategic,OneView,1.624,2.0,0.8,-4.466,2023,6,9
Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,Tech,Strategic,Big Ol Database,3059.982,3.0,0.4,-509.997,2020,9,19
Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,Tech,Strategic,Big Ol Database,2519.958,7.0,0.4,-251.9958,2020,9,19
Australia,Sydney,APJ,ANZ,Lowes,Retail,SMB,Site Analytics,328.224,4.0,0.2,28.7196,2022,6,7
United States,Detroit,AMER,NAMER,Ford Motor,Manufacturing,SMB,Data Smasher,79.9,2.0,0.0,35.156,2021,11,10
Sweden,Stockholm,EMEA,NOR,CVS Health,Retail,Strategic,ChatBot Plugin,14.016,3.0,0.2,4.7304,2023,6,17
Argentina,Córdoba,AMER,LATAM,Daimler,Transportation,SMB,Storage,7.56,6.0,0.0,0.3024,2022,1,22
Mexico,Guadalajara,AMER,LATAM,Amazon,Tech,Strategic,Marketing Suite - Gold,37.208,1.0,0.2,-7.4416,2023,12,10
Mexico,Guadalajara,AMER,LATAM,Amazon,Tech,Strategic,SaaS Connector Pack - Gold,57.576,3.0,0.2,21.591,2023,12,10
United States,Los Angeles,AMER,NAMER,Apple,Tech,Strategic,Marketing Suite - Gold,725.84,4.0,0.0,210.4936,2023,12,29
United States,Los Angeles,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,Data Smasher,209.93,7.0,0.0,92.3692,2021,7,30
United States,Los Angeles,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,SaaS Connector Pack,5.28,3.0,0.0,2.3232,2021,7,30
United States,Los Angeles,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,ContactMatcher,10.92,3.0,0.2,4.095,2021,7,30
United States,Lafayette,AMER,NAMER,Lowes,Retail,Strategic,Support,8.82,2.0,0.0,4.0572,2023,9,17
United States,Lafayette,AMER,NAMER,Lowes,Retail,Strategic,ChatBot Plugin,5.98,1.0,0.0,1.5548,2023,9,17
France,Paris,EMEA,EU-WEST,China National Petroleum,Energy,Strategic,Support,11.648,2.0,0.2,4.0768,2023,10,14
France,Paris,EMEA,EU-WEST,China National Petroleum,Energy,Strategic,Support,18.176,4.0,0.2,5.9072,2023,10,14
France,Paris,EMEA,EU-WEST,China National Petroleum,Energy,Strategic,Marketing Suite - Gold,59.712,6.0,0.2,5.9712,2023,10,14
France,Paris,EMEA,EU-WEST,China National Petroleum,Energy,Strategic,FinanceHub,24.84,3.0,0.2,8.694,2023,10,14
Japan,Tokyo,APJ,JAPN,Aetna,Healthcare,SMB,ContactMatcher,2.08,5.0,0.8,-3.432,2021,9,26
Japan,Tokyo,APJ,JAPN,Aetna,Healthcare,SMB,Site Analytics,1114.4,7.0,0.2,376.11,2021,9,26
United States,New York City,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,1038.84,5.0,0.2,51.942,2021,11,2
Belgium,Brussels,EMEA,EU-WEST,Intel,Tech,SMB,Support,141.76,5.0,0.2,47.844,2021,9,26
Belgium,Brussels,EMEA,EU-WEST,Intel,Tech,SMB,Data Smasher,239.8,5.0,0.2,47.96,2021,9,26
Belgium,Brussels,EMEA,EU-WEST,Intel,Tech,SMB,Support,31.104,6.0,0.2,10.8864,2021,9,26
Germany,Munich,EMEA,EU-WEST,Verizon Communications,Communications,Strategic,ContactMatcher,254.058,7.0,0.7,-169.372,2022,12,19
Germany,Munich,EMEA,EU-WEST,Verizon Communications,Communications,Strategic,OneView,194.528,2.0,0.2,24.316,2022,12,19
Germany,Munich,EMEA,EU-WEST,Verizon Communications,Communications,Strategic,Support,961.48,5.0,0.2,-204.3145,2022,12,19
Mexico,Mexico City,AMER,LATAM,Siemens,Manufacturing,Enterprise,Storage,19.096,7.0,0.2,6.6836,2022,11,21
Mexico,Mexico City,AMER,LATAM,Siemens,Manufacturing,Enterprise,FinanceHub,18.496,8.0,0.2,6.2424,2022,11,21
Mexico,Mexico City,AMER,LATAM,Siemens,Manufacturing,Enterprise,Data Smasher,255.984,2.0,0.2,54.3966,2022,11,21
Mexico,Mexico City,AMER,LATAM,Siemens,Manufacturing,Enterprise,Marketing Suite,86.97,3.0,0.5,-48.7032,2022,11,21
Russia,St Petersburg,EMEA,EU-EAST,Merck,Healthcare,Strategic,SaaS Connector Pack,300.416,8.0,0.2,78.8592,2020,12,26
Russia,St Petersburg,EMEA,EU-EAST,Merck,Healthcare,Strategic,FinanceHub,230.352,3.0,0.2,20.1558,2020,12,26
Russia,St Petersburg,EMEA,EU-EAST,Merck,Healthcare,Strategic,SaaS Connector Pack,218.352,3.0,0.2,-24.5646,2020,12,26
Russia,St Petersburg,EMEA,EU-EAST,Merck,Healthcare,Strategic,ContactMatcher,78.6,5.0,0.7,-62.88,2020,12,26
Russia,St Petersburg,EMEA,EU-EAST,Merck,Healthcare,Strategic,Storage,27.552,3.0,0.2,9.2988,2020,12,26
Argentina,Buenos Aires,AMER,LATAM,General Motors,Manufacturing,Strategic,Support,32.4,5.0,0.0,15.552,2022,10,29
Argentina,Buenos Aires,AMER,LATAM,General Motors,Manufacturing,Strategic,Marketing Suite - Gold,1082.48,8.0,0.0,10.8248,2022,10,29
Argentina,Buenos Aires,AMER,LATAM,General Motors,Manufacturing,Strategic,Support,56.91,3.0,0.0,27.3168,2022,10,29
Argentina,Buenos Aires,AMER,LATAM,General Motors,Manufacturing,Strategic,SaaS Connector Pack,77.6,4.0,0.0,38.024,2022,10,29
Argentina,Buenos Aires,AMER,LATAM,General Motors,Manufacturing,Strategic,ContactMatcher,14.28,1.0,0.0,6.5688,2022,10,29
Australia,Sydney,APJ,ANZ,Allianz,Finance,SMB,ContactMatcher,219.075,3.0,0.5,-131.445,2023,11,20
United Kingdom,London,EMEA,UKIR,Trafigura Group,Finance,Strategic,SaaS Connector Pack,26.8,2.0,0.0,12.864,2021,5,4
Brazil,Salvador,AMER,LATAM,Nissan Motor,Transportation,Strategic,ChatBot Plugin,9.84,3.0,0.0,2.8536,2020,12,30
Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,Finance,Enterprise,ContactMatcher,45.48,3.0,0.0,20.9208,2020,6,1
Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,Finance,Enterprise,ChatBot Plugin,289.2,6.0,0.0,83.868,2020,6,1
Spain,Madrid,EMEA,EU-WEST,Bosch,Tech,SMB,ChatBot Plugin,4.89,1.0,0.0,2.0049,2023,4,16
Russia,St Petersburg,EMEA,EU-EAST,Allianz,Finance,Strategic,SaaS Connector Pack,15.136,4.0,0.2,3.5948,2022,9,13
Russia,St Petersburg,EMEA,EU-EAST,Allianz,Finance,Strategic,FinanceHub,466.768,2.0,0.2,52.5114,2022,9,13
Russia,St Petersburg,EMEA,EU-EAST,Allianz,Finance,Strategic,SaaS Connector Pack,15.232,1.0,0.2,1.7136,2022,9,13
Russia,St Petersburg,EMEA,EU-EAST,Allianz,Finance,Strategic,FinanceHub,6.264,3.0,0.2,2.0358,2022,9,13
Argentina,Mendoza,AMER,LATAM,HSBC Holdings,Finance,Strategic,SaaS Connector Pack,87.54,3.0,0.0,37.6422,2020,9,27
Germany,Leipzig,EMEA,EU-WEST,Enel,Energy,Strategic,Site Analytics,178.384,2.0,0.2,22.298,2020,8,9
Germany,Leipzig,EMEA,EU-WEST,Enel,Energy,Strategic,Support,15.552,3.0,0.2,5.4432,2020,8,9
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,ChatBot Plugin,99.136,4.0,0.2,8.6744,2020,12,28
United Kingdom,London,EMEA,UKIR,Itochu,Finance,Enterprise,FinanceHub,135.882,1.0,0.1,24.1568,2020,11,4
United Kingdom,London,EMEA,UKIR,Itochu,Finance,Enterprise,Big Ol Database,3991.98,2.0,0.0,1995.99,2020,11,4
United Kingdom,London,EMEA,UKIR,Itochu,Finance,Enterprise,Site Analytics,275.94,6.0,0.0,80.0226,2020,11,4
United Kingdom,London,EMEA,UKIR,Itochu,Finance,Enterprise,Data Smasher,360.0,4.0,0.0,129.6,2020,11,4
United Kingdom,London,EMEA,UKIR,Itochu,Finance,Enterprise,Marketing Suite - Gold,43.57,1.0,0.0,13.071,2020,11,4
United States,Jacksonville,AMER,NAMER,United Parcel Service,Transportation,Strategic,Storage,7.16,2.0,0.0,3.58,2020,9,19
United States,Long Beach,AMER,NAMER,Bosch,Tech,Strategic,ContactMatcher,251.52,6.0,0.2,81.744,2022,4,24
United States,Long Beach,AMER,NAMER,Bosch,Tech,Strategic,Data Smasher,99.99,1.0,0.0,34.9965,2022,4,24
South Africa,Johannesburg,EMEA,MEA,Ford Motor,Manufacturing,Strategic,SaaS Connector Pack,15.992,1.0,0.2,0.9995,2023,11,4
France,Paris,EMEA,EU-WEST,Pfizer,Healthcare,SMB,Site Analytics,290.898,3.0,0.4,-67.8762,2022,8,31
France,Paris,EMEA,EU-WEST,Pfizer,Healthcare,SMB,Marketing Suite - Gold,54.224,2.0,0.2,3.389,2022,8,31
France,Paris,EMEA,EU-WEST,Pfizer,Healthcare,SMB,FinanceHub,786.744,4.0,0.3,-258.5016,2022,8,31
France,Paris,EMEA,EU-WEST,Pfizer,Healthcare,SMB,FinanceHub,100.24,10.0,0.2,33.831,2022,8,31
France,Paris,EMEA,EU-WEST,Pfizer,Healthcare,SMB,ContactMatcher,37.764,6.0,0.7,-27.6936,2022,8,31
France,Paris,EMEA,EU-WEST,AmerisourceBergen,Healthcare,SMB,Site Analytics,82.8,2.0,0.4,-20.7,2022,4,26
France,Paris,EMEA,EU-WEST,AmerisourceBergen,Healthcare,SMB,ContactMatcher,20.724,2.0,0.7,-13.816,2022,4,26
France,Paris,EMEA,EU-WEST,AmerisourceBergen,Healthcare,SMB,ContactMatcher,4.896,3.0,0.7,-3.4272,2022,4,26
United States,New York City,AMER,NAMER,BNP Paribas,Finance,SMB,ContactMatcher,4.752,1.0,0.2,1.6038,2021,9,1
United States,New York City,AMER,NAMER,BNP Paribas,Finance,SMB,Alchemy,959.984,2.0,0.2,335.9944,2021,9,1
United States,New York City,AMER,NAMER,BNP Paribas,Finance,SMB,ContactMatcher,14.368,4.0,0.2,4.49,2021,9,1
United States,Los Angeles,AMER,NAMER,Sprint Nextel,Communications,Strategic,ContactMatcher,7.712,2.0,0.2,2.7956,2020,7,12
United States,Los Angeles,AMER,NAMER,Sprint Nextel,Communications,Strategic,ContactMatcher,698.352,3.0,0.2,-17.4588,2020,7,12
Turkey,Istanbul,EMEA,MEA,Target,Retail,SMB,Storage,4.96,4.0,0.0,2.3312,2021,6,22
France,Paris,EMEA,EU-WEST,General Motors,Manufacturing,Strategic,ChatBot Plugin,17.856,4.0,0.2,1.116,2020,4,13
France,Paris,EMEA,EU-WEST,General Motors,Manufacturing,Strategic,ContactMatcher,509.97,10.0,0.7,-407.976,2020,4,13
France,Paris,EMEA,EU-WEST,General Motors,Manufacturing,Strategic,Storage,30.992,13.0,0.2,10.0724,2020,4,13
France,Paris,EMEA,EU-WEST,General Motors,Manufacturing,Strategic,Site Analytics,71.928,12.0,0.4,8.3916,2020,4,13
Japan,Chiba,APJ,JAPN,Chevron,Energy,SMB,Marketing Suite - Gold,88.8,4.0,0.2,-2.22,2021,12,20
United States,Los Angeles,AMER,NAMER,Walmart,Retail,SMB,Site Analytics,47.976,3.0,0.2,4.7976,2023,6,16
South Korea,Incheon,APJ,APAC,Tyson Foods,Consumer Products,SMB,ChatBot Plugin,7.56,3.0,0.0,3.0996,2023,7,9
South Korea,Incheon,APJ,APAC,Tyson Foods,Consumer Products,SMB,Support,24.56,2.0,0.0,11.5432,2023,7,9
South Korea,Incheon,APJ,APAC,Tyson Foods,Consumer Products,SMB,ChatBot Plugin,12.96,2.0,0.0,4.1472,2023,7,9
United Kingdom,London,EMEA,UKIR,Airbus,Manufacturing,Enterprise,Data Smasher,6.79,1.0,0.0,2.3086,2022,9,2
United Kingdom,London,EMEA,UKIR,Airbus,Manufacturing,Enterprise,Support,24.56,2.0,0.0,11.5432,2022,9,2
United Kingdom,London,EMEA,UKIR,Airbus,Manufacturing,Enterprise,ContactMatcher,3.048,1.0,0.2,1.0668,2022,9,2
United Kingdom,London,EMEA,UKIR,Airbus,Manufacturing,Enterprise,Support,49.12,4.0,0.0,23.0864,2022,9,2
United Kingdom,London,EMEA,UKIR,Airbus,Manufacturing,Enterprise,ContactMatcher,4355.168,4.0,0.2,1415.4296,2022,9,2
United Kingdom,London,EMEA,UKIR,Sysco,Consumer Products,SMB,Marketing Suite,388.704,6.0,0.2,-4.8588,2022,4,9
United Kingdom,London,EMEA,UKIR,Sysco,Consumer Products,SMB,SaaS Connector Pack - Gold,8.26,2.0,0.0,3.7996,2022,4,9
United Kingdom,London,EMEA,UKIR,Sysco,Consumer Products,SMB,ChatBot Plugin,17.04,4.0,0.0,6.9864,2022,4,9
United Kingdom,London,EMEA,UKIR,Sysco,Consumer Products,SMB,Support,34.4,5.0,0.0,15.824,2022,4,9
Sweden,Stockholm,EMEA,NOR,Samsung Electronics,Tech,Strategic,Support,36.24,5.0,0.2,11.325,2022,4,24
Finland,Helsinki,EMEA,NOR,Itochu,Finance,Strategic,OneView,647.84,8.0,0.0,168.4384,2023,3,9
Finland,Helsinki,EMEA,NOR,Itochu,Finance,Strategic,FinanceHub,20.7,2.0,0.0,9.936,2023,3,9
United Kingdom,London,EMEA,UKIR,Marathon Petroleum,Energy,SMB,FinanceHub,20.7,2.0,0.0,9.936,2023,9,26
United Kingdom,London,EMEA,UKIR,Marathon Petroleum,Energy,SMB,FinanceHub,488.646,3.0,0.1,86.8704,2023,9,26
United Kingdom,London,EMEA,UKIR,Marathon Petroleum,Energy,SMB,ChatBot Plugin,5.56,2.0,0.0,1.4456,2023,9,26
United Kingdom,London,EMEA,UKIR,Marathon Petroleum,Energy,SMB,SaaS Connector Pack,47.12,8.0,0.0,20.7328,2023,9,26
United States,Los Angeles,AMER,NAMER,Cisco Systems,Tech,SMB,Marketing Suite - Gold,211.96,4.0,0.0,8.4784,2020,9,24
Saudi Arabia,Dhahran,EMEA,MEA,Amazon,Tech,Strategic,ContactMatcher,23.2,4.0,0.0,10.44,2022,10,22
Saudi Arabia,Dhahran,EMEA,MEA,Amazon,Tech,Strategic,Support,7.36,2.0,0.0,0.1472,2022,10,22
Saudi Arabia,Dhahran,EMEA,MEA,Amazon,Tech,Strategic,Marketing Suite - Gold,104.79,7.0,0.0,29.3412,2022,10,22
Saudi Arabia,Dhahran,EMEA,MEA,Amazon,Tech,Strategic,Marketing Suite,1043.92,4.0,0.0,271.4192,2022,10,22
Japan,Chiba,APJ,JAPN,Microsoft,Tech,SMB,Support,25.92,5.0,0.2,9.396,2023,5,30
Japan,Chiba,APJ,JAPN,Microsoft,Tech,SMB,Marketing Suite - Gold,53.424,3.0,0.2,4.6746,2023,5,30
Chile,Santiago,AMER,LATAM,BMW,Manufacturing,SMB,ContactMatcher,8.16,5.0,0.7,-5.712,2020,7,23
Chile,Santiago,AMER,LATAM,BMW,Manufacturing,SMB,Data Smasher,1023.936,8.0,0.2,179.1888,2020,7,23
Chile,Santiago,AMER,LATAM,BMW,Manufacturing,SMB,ChatBot Plugin,9.24,1.0,0.2,0.924,2020,7,23
Chile,Santiago,AMER,LATAM,BMW,Manufacturing,SMB,Data Smasher,479.04,10.0,0.2,-29.94,2020,7,23
Australia,Wollongong,APJ,ANZ,Goldman Sachs Group,Finance,Strategic,Support,99.136,4.0,0.2,30.98,2022,9,29
South Korea,Seoul,APJ,APAC,Sony,Tech,Strategic,ContactMatcher,1488.424,7.0,0.3,-297.6848,2023,8,28
Japan,Tokyo,APJ,JAPN,Sony,Tech,SMB,OneView,8.652,3.0,0.8,-20.3322,2021,4,28
Japan,Tokyo,APJ,JAPN,Sony,Tech,SMB,Marketing Suite - Gold,23.832,3.0,0.2,2.6811,2021,4,28
Japan,Tokyo,APJ,JAPN,Sony,Tech,SMB,ContactMatcher,12.176,4.0,0.8,-18.8728,2021,4,28
United States,Los Angeles,AMER,NAMER,Allianz,Finance,Strategic,Support,50.96,7.0,0.0,25.48,2022,10,29
United States,Los Angeles,AMER,NAMER,Allianz,Finance,Strategic,ContactMatcher,49.536,3.0,0.2,17.3376,2022,10,29
Brazil,Salvador,AMER,LATAM,Intel,Tech,Strategic,Data Smasher,41.9,2.0,0.0,8.799,2021,6,26
Germany,Dresden,EMEA,EU-WEST,Verizon Communications,Communications,SMB,ContactMatcher,375.4575,3.0,0.45,-157.0095,2021,11,27
Germany,Dresden,EMEA,EU-WEST,Verizon Communications,Communications,SMB,Data Smasher,83.976,3.0,0.2,-1.0497,2021,11,27
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,Big Ol Database,482.34,4.0,0.7,-337.638,2021,12,3
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,SaaS Connector Pack,2.96,1.0,0.2,0.777,2021,12,3
Mexico,Guadalajara,AMER,LATAM,Volkswagen,Manufacturing,SMB,ChatBot Plugin,2.624,1.0,0.2,0.4264,2020,11,24
United Kingdom,London,EMEA,UKIR,Boeing,Manufacturing,SMB,ContactMatcher,23.36,4.0,0.2,7.884,2023,12,12
United Kingdom,London,EMEA,UKIR,Boeing,Manufacturing,SMB,Data Smasher,39.98,2.0,0.0,13.5932,2023,12,12
Canada,Vancouver,AMER,NAMER,UnitedHealth Group,Healthcare,SMB,Site Analytics,246.384,2.0,0.2,27.7182,2020,9,21
Canada,Vancouver,AMER,NAMER,UnitedHealth Group,Healthcare,SMB,Alchemy,1799.97,3.0,0.0,701.9883,2020,9,21
Australia,Adelaide,APJ,ANZ,Mitsubishi,Manufacturing,Strategic,ContactMatcher,12.462,3.0,0.8,-20.5623,2020,6,7
Israel,Tel Aviv,EMEA,EU-EAST,Exxon Mobil,Energy,Enterprise,ContactMatcher,75.792,3.0,0.2,25.5798,2023,7,1
Norway,Hordaland,EMEA,NOR,American Express,Finance,Strategic,Marketing Suite - Gold,49.96,2.0,0.0,9.4924,2023,10,18
Norway,Hordaland,EMEA,NOR,American Express,Finance,Strategic,Support,12.96,2.0,0.0,6.2208,2023,10,18
Brazil,Rio de Janeiro,AMER,LATAM,Pfizer,Healthcare,Enterprise,Support,70.12,4.0,0.0,21.036,2021,10,31
Japan,Tokyo,APJ,JAPN,Bank of America Corp.,Finance,SMB,Marketing Suite - Gold,35.952,3.0,0.2,3.5952,2022,9,9
Japan,Tokyo,APJ,JAPN,Bank of America Corp.,Finance,SMB,Marketing Suite,2396.2656,4.0,0.32,-317.1528,2022,9,9
Japan,Tokyo,APJ,JAPN,Bank of America Corp.,Finance,SMB,Marketing Suite - Gold,131.136,4.0,0.2,-32.784,2022,9,9
Japan,Tokyo,APJ,JAPN,Bank of America Corp.,Finance,SMB,Data Smasher,57.584,2.0,0.2,0.7198,2022,9,9
Germany,Hamburg,EMEA,EU-WEST,Bosch,Tech,SMB,Support,9.568,2.0,0.2,3.4684,2020,12,24
Sweden,Stockholm,EMEA,NOR,Engie,Energy,Strategic,ChatBot Plugin,39.072,6.0,0.2,9.768,2020,4,16
United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,Finance,SMB,OneView,35.91,3.0,0.0,9.6957,2023,12,25
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Data Smasher,179.95,5.0,0.0,37.7895,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Alchemy,1199.976,3.0,0.2,434.9913,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Support,27.15,5.0,0.0,13.3035,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,ContactMatcher,1004.024,7.0,0.2,-112.9527,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Support,9.68,1.0,0.0,4.6464,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,FinanceHub,28.35,9.0,0.0,13.608,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Support,55.98,1.0,0.0,27.4302,2023,12,9
United States,Los Angeles,AMER,NAMER,Amazon,Tech,SMB,Marketing Suite,1336.829,13.0,0.15,31.4548,2023,12,9
